LowerBounds,UpperBounds
358,650
368,1367
326,913
319,1014
349,426
353,459
314,630
336,448
342,410
337,638
310,347
344,426
313,470
332,424
368,579
307,1307
311,413
370,573
351,669
357,499
357,709
313,391
346,794
326,645
317,769
311,495
374,575
346,434
333,551
341,391
324,606
307,930
339,845
324,492
359,417
354,823
338,408
325,354
347,510
376,519
332,481
373,723
306,350
363,649
372,678
305,539
369,436
372,694
356,448
304,604
329,382
302,605
320,408
324,411
321,666
331,717
336,426
364,518
318,761
347,451
311,655
375,393
363,403
316,504
343,482
324,664
318,563
305,482
338,1182
346,620
374,455
315,547
350,728
350,919
364,559
302,664
307,1232
343,426
357,630
349,703
328,416
366,816
336,418
310,518
373,565
334,858
349,725
308,1305
315,460
336,621
359,901
356,897
307,610
350,381
331,979
367,641
302,379
359,426
378,430
326,490
342,481
312,516
341,394
318,1163
321,413
326,647
367,507
312,726
350,546
331,1071
321,439
374,500
352,582
338,930
321,387
334,1334
367,660
332,564
303,342
351,488
369,915
354,533
367,453
302,313
326,544
344,414
303,485
351,445
364,656
320,607
346,736
314,502
360,582
378,426
380,614
324,693
357,463
359,534
352,548
353,431
360,671
338,936
303,362
378,509
316,553
324,574
362,608
313,630
365,448
368,733
345,617
320,334
355,635
343,396
315,582
304,530
308,348
317,533
329,375
310,523
306,759
302,888
330,795
307,434
322,515
337,617
326,667
345,514
347,472
339,699
368,579
344,360
361,631
300,760
317,574
328,373
316,568
360,474
301,586
340,377
331,679
329,866
373,402
308,410
309,342
301,604
373,690
374,912
357,617
356,431
315,354
342,436
369,406
346,1048
323,368
339,774
359,574
360,601
307,405
306,622
337,463
357,477
303,543
340,1018
318,493
345,434
345,550
355,421
313,522
348,659
310,1310
329,389
331,980
338,450
308,463
336,534
332,412
369,774
322,454
313,587
352,463
300,918
329,416
329,473
337,580
313,891
302,1197
338,486
333,393
327,715
315,508
309,567
369,386
346,608
376,751
339,499
320,591
370,583
377,810
314,1064
310,322
326,556
373,504
371,888
317,494
341,568
317,888
347,748
366,588
333,416
308,663
322,676
378,831
313,540
349,735
330,394
377,445
346,453
372,486
371,1103
359,458
312,599
345,692
353,506
366,690
332,487
333,1012
352,520
372,1073
356,751
334,405
306,611
317,469
305,1089
314,839
376,482
330,912
359,762
370,436
312,451
303,514
318,735
342,632
322,574
304,780
359,456
335,419
354,702
307,1116
348,419
367,693
360,1023
318,496
355,585
352,599
329,1329
344,584
309,901
350,423
378,853
348,634
350,377
322,602
356,606
322,416
326,604
350,691
344,382
309,455
337,590
376,458
308,688
343,582
314,710
343,722
353,456
326,481
357,648
331,597
348,825
305,476
328,427
368,554
314,332
325,525
350,426
321,797
322,592
311,384
344,1109
304,527
305,722
340,885
370,788
360,466
340,704
363,510
332,1044
343,492
301,462
308,846
359,491
376,991
322,341
348,383
378,971
316,730
310,891
359,812
339,639
376,707
306,413
304,787
364,1313
357,1223
330,507
365,424
343,448
367,810
307,438
350,488
311,450
331,406
315,576
349,453
347,493
336,734
318,464
307,439
362,587
357,425
349,500
369,712
374,396
361,588
325,657
342,593
321,343
323,680
312,1312
329,702
353,651
364,611
364,1171
337,680
345,435
364,1031
310,452
302,658
306,745
351,386
314,400
300,384
376,481
312,585
302,454
344,626
319,878
301,337
372,1037
341,519
363,546
332,457
374,608
352,1064
341,388
337,547
375,738
357,797
368,424
372,586
313,421
302,515
324,639
348,504
376,911
373,562
304,364
328,517
362,584
311,674
331,616
327,1093
315,423
333,447
316,636
360,668
311,542
310,842
343,627
315,715
368,475
362,1362
316,492
347,554
372,524
325,348
336,651
317,619
379,1154
340,677
351,546
323,903
353,452
326,897
371,454
327,773
368,689
375,553
345,346
375,700
362,521
357,362
338,443
377,758
372,382
379,651
349,375
308,526
367,482
321,436
326,413
349,480
365,501
370,462
322,788
336,1203
306,513
333,434
371,1148
344,571
306,445
378,548
342,524
355,468
372,437
328,904
354,474
360,523
346,887
328,576
345,460
305,403
315,385
317,496
324,532
313,752
314,586
325,635
308,718
320,818
370,468
332,476
360,421
354,378
364,401
305,409
326,362
330,404
314,958
342,522
342,512
307,318
361,728
336,426
342,439
359,1062
330,641
371,669
328,386
322,416
339,367
320,525
333,407
330,405
320,639
317,384
355,999
302,504
357,508
366,659
311,670
305,338
366,457
379,451
329,653
377,445
305,808
312,415
358,548
335,992
321,884
365,406
371,486
370,818
357,498
352,517
326,544
340,463
380,505
345,1101
333,665
340,525
311,624
302,837
375,477
326,943
316,591
370,858
302,373
330,592
366,672
353,406
305,539
371,558
335,660
351,566
374,512
356,580
329,537
368,789
350,447
341,406
371,495
324,879
315,935
346,542
312,495
308,472
375,437
368,393
353,800
336,577
336,370
362,620
329,464
347,434
304,400
327,412
374,1374
300,550
322,448
322,828
334,441
324,628
300,405
323,355
340,682
305,1084
366,785
368,789
313,539
367,1000
345,864
340,354
320,506
370,497
362,1362
380,653
346,881
323,385
336,451
310,690
328,904
334,419
337,1075
336,544
312,546
354,952
317,555
305,506
306,670
379,807
347,752
317,469
308,467
348,1181
373,950
374,676
304,810
378,648
306,1306
318,481
350,426
310,518
322,412
349,532
363,455
344,840
358,694
311,367
305,1090
368,623
308,524
352,506
327,522
335,1326
360,655
332,705
352,723
338,534
342,491
379,1379
318,704
329,746
351,771
319,853
305,551
354,389
337,465
375,765
332,570
303,1288
326,804
344,418
327,557
341,506
307,460
378,1257
363,913
349,672
377,688
369,703
321,570
374,1043
302,473
304,720
326,758
328,433
346,636
361,1361
361,464
335,408
333,545
355,820
311,1040
327,1327
326,692
329,430
366,523
337,777
372,461
337,945
374,530
307,441
361,477
324,632
329,772
321,379
315,1273
327,711
358,796
361,464
352,377
332,1117
301,574
301,337
309,593
336,530
316,673
347,1347
347,840
321,1226
362,465
349,423
335,443
325,719
322,534
315,1315
333,692
338,953
369,550
355,386
372,731
326,525
313,923
322,1322
324,896
376,726
331,408
341,656
326,337
371,808
379,1323
336,424
328,360
334,631
304,657
371,967
326,491
302,496
375,557
366,485
349,477
378,735
372,700
335,389
315,435
325,838
300,501
326,489
347,374
377,748
304,374
364,549
323,459
335,807
337,544
353,890
360,412
316,489
349,493
317,498
376,1269
319,521
314,410
367,555
358,1358
321,1321
367,765
348,980
344,521
365,764
304,434
332,552
306,777
327,626
317,687
361,476
378,456
350,741
348,693
347,906
363,675
369,383
319,614
362,717
345,434
362,661
363,491
316,439
368,410
357,618
373,1042
313,430
333,782
378,569
328,494
380,708
375,420
333,636
305,445
312,1312
304,644
361,571
366,780
340,640
326,479
346,553
368,970
373,663
311,423
346,821
300,522
333,769
338,772
345,364
310,537
345,641
379,1379
331,738
353,389
319,596
366,705
337,755
311,1311
360,685
380,688
344,439
352,500
344,674
312,691
322,355
326,970
346,671
371,619
317,633
373,390
324,531
339,369
366,564
363,444
375,979
344,487
314,601
362,501
335,528
337,499
368,879
346,614
314,371
331,969
335,819
312,563
311,688
367,930
352,585
357,403
326,1208
356,409
324,672
334,444
345,467
346,744
303,575
349,1158
349,422
380,1322
371,602
347,467
304,360
335,541
362,803
324,728
304,514
377,624
332,524
372,557
349,1133
306,676
328,445
339,453
364,625
339,473
362,429
326,478
309,388
329,604
347,692
345,603
309,440
368,941
366,670
362,611
356,462
361,604
315,829
372,718
342,920
333,552
355,568
353,442
353,438
338,472
358,442
350,797
356,913
349,824
358,503
314,517
305,626
340,360
369,494
309,453
361,455
323,501
339,517
360,536
326,563
371,562
312,717
328,414
343,379
301,395
361,875
317,430
307,347
360,622
340,798
336,865
327,978
317,356
341,1092
333,1091
377,558
361,867
369,429
375,433
336,457
338,922
373,630
328,541
307,1248
306,743
318,574
365,440
369,1241
352,1037
373,1120
303,426
326,494
313,322
339,523
348,720
332,533
330,668
354,762
377,1069
353,489
312,780
351,482
315,553
350,695
356,875
309,716
367,578
348,496
381,535
308,821
309,357
330,334
362,1005
301,445
310,529
381,483
311,1153
380,901
336,575
363,512
319,626
367,511
351,568
367,451
338,918
334,1334
332,1131
320,431
330,393
375,412
342,677
368,582
359,639
319,956
308,581
312,467
301,418
351,414
318,792
347,549
363,807
375,595
363,434
318,342
355,634
357,526
326,1049
378,923
359,564
303,500
367,619
350,808
342,816
314,420
379,636
351,961
347,413
319,557
318,643
325,822
308,442
366,597
317,516
355,533
333,974
310,386
305,339
362,649
338,1042
313,397
309,716
341,875
315,789
379,388
362,750
322,379
366,1222
357,379
374,590
351,630
312,522
359,415
350,408
376,523
318,488
362,798
329,504
377,1152
364,570
326,361
376,964
378,478
365,445
303,363
368,473
343,1245
347,986
350,429
331,728
337,472
326,626
350,400
341,976
320,411
306,642
337,474
335,580
343,370
314,1042
317,995
337,450
341,1333
348,896
336,389
306,321
342,800
308,666
328,946
313,528
305,489
346,523
345,355
345,650
375,488
322,720
323,794
369,851
359,372
322,517
370,449
375,625
352,692
318,741
355,867
302,321
327,407
306,440
377,413
380,531
350,725
324,592
355,1124
352,438
377,722
334,729
338,485
312,1312
374,419
312,630
340,551
310,417
338,744
334,449
328,1101
353,570
339,1164
335,1131
358,466
376,1376
367,667
332,1332
302,1302
349,671
302,702
338,359
314,375
376,916
316,512
313,341
330,743
360,508
310,446
375,591
306,386
330,454
311,713
306,394
337,497
337,474
316,903
376,1176
321,616
374,513
363,454
320,603
371,746
302,875
369,646
344,597
373,512
344,635
306,513
332,424
309,454
358,445
347,554
347,709
308,459
304,559
339,451
364,633
351,388
365,459
363,729
356,503
369,678
314,622
323,391
331,958
339,508
364,596
334,769
368,710
331,458
317,928
353,1092
305,1111
311,1116
310,430
359,518
332,631
351,1001
325,607
327,376
326,535
332,382
349,701
342,480
364,1256
344,481
324,672
327,428
361,446
316,396
322,789
367,950
378,558
322,695
301,1043
304,432
318,666
378,688
312,1067
321,376
341,421
343,726
331,414
315,694
351,640
303,574
318,634
375,468
351,559
340,486
340,1140
341,424
331,1284
317,941
345,400
338,631
315,757
313,869
364,785
377,1214
338,1019
368,669
359,496
333,610
317,510
363,584
346,779
313,1222
309,369
313,572
376,888
373,391
328,746
357,1219
367,423
377,644
352,477
373,527
328,984
369,561
370,439
351,658
360,390
340,613
359,430
344,413
341,915
327,426
343,692
335,549
325,672
366,477
349,754
366,1282
329,663
345,528
378,911
325,831
378,886
365,476
370,687
316,420
311,372
351,613
327,1011
309,417
316,443
368,758
317,1317
373,515
358,576
378,459
337,508
353,693
358,641
358,439
320,720
327,730
306,363
364,556
338,719
333,386
308,392
306,616
311,365
336,412
350,530
373,532
318,390
329,441
374,729
350,1092
344,1300
367,1367
323,443
346,473
310,429
313,552
368,768
340,495
343,517
339,449
315,325
312,510
322,740
328,446
330,410
328,591
322,552
364,484
373,517
313,425
309,404
364,576
372,586
372,912
334,512
338,524
309,810
357,407
327,511
364,716
329,560
377,454
311,795
370,537
350,438
357,500
369,416
316,681
316,364
340,714
321,577
355,467
357,440
329,570
367,519
355,1057
304,843
367,680
365,904
361,477
325,730
346,977
368,448
367,483
374,678
353,472
325,375
374,762
315,566
314,898
330,365
375,443
339,490
321,457
377,650
342,503
338,534
377,1313
366,819
379,501
355,727
341,845
303,442
318,646
320,430
310,1218
364,409
356,869
344,1188
329,894
350,357
345,858
337,652
350,726
322,453
319,640
330,497
377,628
374,723
317,429
379,445
374,603
355,530
309,570
364,740
324,429
373,589
352,542
350,690
318,456
347,557
316,447
362,534
356,837
371,799
378,537
345,956
317,581
343,905
336,374
330,504
304,866
304,564
343,536
337,393
354,471
320,447
374,601
335,469
306,365
337,517
334,607
331,892
335,455
341,536
340,614
364,554
356,940
348,681
330,722
344,436
321,857
331,557
342,729
365,564
328,449
321,630
303,405
377,492
374,404
322,593
344,1344
373,673
369,697
330,572
344,358
355,441
315,371
301,581
324,728
368,445
338,648
379,693
366,952
315,412
361,868
376,575
374,823
336,420
333,684
379,494
346,1346
344,537
362,432
357,724
335,367
316,1030
323,645
303,472
346,1288
324,865
316,419
341,924
362,439
359,1354
330,341
369,428
312,384
364,578
373,781
370,1030
375,633
352,385
353,875
369,393
327,1127
376,775
343,588
310,912
362,976
371,755
367,538
326,927
322,402
352,368
368,817
313,416
307,436
341,693
303,548
302,413
337,714
305,897
374,593
349,1091
371,390
313,973
343,595
330,447
303,1103
375,451
316,415
318,734
355,878
316,451
347,571
352,420
376,432
352,520
369,1369
334,1141
378,845
339,487
299,344
308,367
358,544
324,668
313,693
325,582
369,474
357,779
322,380
363,580
372,451
368,928
376,525
373,401
373,526
370,475
345,762
318,483
334,676
303,552
309,539
372,641
330,449
315,438
331,564
314,675
331,1331
362,778
349,498
317,597
330,412
328,445
321,402
353,681
369,755
338,1327
370,469
360,689
348,776
376,627
350,449
370,832
354,1354
371,977
332,412
336,767
321,362
370,662
371,441
334,598
372,555
327,633
358,504
328,532
337,831
327,518
323,905
318,848
355,548
356,450
341,587
367,482
331,510
319,461
301,750
373,977
374,696
326,981
336,670
345,842
365,519
333,737
312,359
375,430
328,490
307,386
333,683
341,406
330,341
349,1349
341,597
313,591
345,700
300,1146
332,445
324,406
371,626
362,441
374,565
378,697
303,542
366,617
378,551
308,648
340,718
305,336
364,735
378,555
354,395
379,536
373,524
350,711
328,548
342,575
370,601
337,855
372,1070
341,822
340,680
306,971
377,645
342,494
325,431
331,1054
340,1062
378,547
342,389
376,755
363,614
356,488
328,965
306,566
302,739
360,1018
342,862
372,431
337,899
372,830
359,512
314,942
327,611
372,767
368,418
304,393
337,596
321,740
351,853
377,778
353,548
335,667
338,795
375,518
327,1007
370,446
341,818
368,433
360,594
318,611
318,426
319,442
308,733
316,491
340,368
371,769
361,619
311,515
342,642
304,362
347,494
330,579
362,433
311,444
332,588
315,431
303,474
367,574
359,1350
305,943
317,363
336,393
307,813
379,416
357,651
366,562
343,896
366,647
377,561
353,1024
366,389
316,350
354,480
335,517
336,452
369,785
373,550
357,493
323,527
367,465
343,530
317,1015
307,449
349,792
370,915
306,588
371,639
357,654
316,325
307,348
345,541
334,560
354,492
349,402
353,964
345,524
311,601
344,381
348,665
364,729
312,603
308,483
352,451
360,695
306,369
318,523
341,493
334,550
351,455
362,1141
364,1140
307,1307
307,384
337,920
310,836
319,1086
372,1136
331,412
352,526
337,971
310,738
346,597
358,1056
368,450
321,481
362,467
342,755
309,456
316,801
351,367
314,470
332,939
373,413
378,688
371,387
302,470
342,396
325,543
367,391
342,698
368,728
327,342
357,958
311,388
343,875
371,699
311,479
305,541
375,927
346,657
321,440
377,483
343,464
320,974
344,410
348,880
305,667
309,787
316,562
373,547
377,467
313,443
317,402
347,536
373,475
324,342
363,720
372,446
307,458
327,968
316,504
378,528
349,644
366,1099
310,357
308,667
336,406
330,878
315,810
332,394
348,412
362,640
316,497
327,482
332,529
337,461
323,591
353,472
335,439
324,956
312,748
332,382
376,494
371,784
321,406
313,494
314,429
329,611
304,609
350,558
346,638
318,466
306,360
341,344
352,455
329,573
356,471
318,619
313,394
302,360
306,544
334,1334
372,526
359,870
337,1164
350,539
370,751
370,665
342,835
356,1083
371,645
304,380
350,464
310,487
345,774
321,406
341,1170
374,598
368,490
371,798
334,551
334,438
347,528
303,415
340,761
336,428
299,361
370,751
364,593
333,939
309,670
331,411
328,609
313,346
349,618
364,711
347,566
310,1192
303,573
375,552
334,435
306,584
325,1002
322,365
319,452
358,556
306,855
320,895
335,480
324,576
355,362
301,398
378,639
375,808
330,406
354,396
345,474
317,435
326,838
313,486
312,569
315,770
308,371
329,391
307,438
345,597
377,639
370,588
358,437
351,697
373,606
373,1096
355,441
312,661
310,444
303,399
347,871
361,381
335,417
349,728
329,667
322,391
345,528
369,408
376,398
364,748
305,646
355,1094
322,525
340,897
310,535
327,678
367,596
334,568
330,453
330,809
300,771
374,582
355,386
324,510
301,1037
323,1323
363,461
339,608
343,392
336,855
325,1013
357,458
303,423
347,735
367,504
308,1299
302,475
339,1037
362,437
335,1105
378,1264
309,420
342,562
313,696
359,604
338,787
349,396
367,730
348,663
376,488
315,892
371,701
372,993
314,835
356,857
324,414
343,575
341,728
323,899
368,1254
309,382
340,573
380,466
326,916
303,470
308,552
369,499
310,467
347,452
337,720
335,669
367,425
378,586
354,559
343,614
359,515
373,668
321,695
360,701
376,868
373,525
328,620
365,441
321,722
305,512
358,466
329,383
329,497
359,846
350,739
318,414
309,1028
360,527
364,407
372,658
380,907
371,438
348,384
317,1070
322,927
354,430
324,502
366,542
368,572
357,437
356,393
359,450
346,516
333,1333
315,878
325,540
336,754
358,414
369,679
346,590
328,589
304,551
341,641
336,402
330,372
378,680
343,811
330,531
366,494
361,1090
357,817
365,764
370,480
372,722
332,644
330,437
324,940
313,813
328,751
368,508
361,509
299,606
373,642
374,637
342,763
354,669
336,913
342,900
311,570
317,538
316,1316
348,747
375,427
342,588
372,589
356,703
320,421
323,756
370,758
320,622
309,694
357,497
338,456
340,435
338,782
309,432
321,386
371,828
331,549
314,874
335,885
371,660
356,510
347,776
311,610
360,396
374,514
339,438
330,457
379,442
355,803
362,554
311,564
356,813
333,533
313,753
336,747
342,404
348,1004
362,697
336,695
332,522
328,417
369,1369
352,716
356,539
325,867
378,893
314,719
372,472
323,442
304,1304
320,1193
335,506
372,1100
303,480
369,713
365,715
364,517
318,620
339,420
377,692
369,682
366,929
359,517
327,479
371,508
328,499
326,461
361,699
364,1364
308,458
362,406
372,409
309,353
304,542
377,1377
324,491
350,430
303,1091
351,468
302,387
313,413
360,547
333,721
365,542
372,625
308,459
335,385
332,734
307,566
306,381
365,1225
321,412
351,506
303,501
334,435
318,343
374,718
330,545
314,1314
343,393
307,370
345,757
316,1094
367,415
371,498
330,718
312,428
356,415
352,859
368,589
364,694
306,894
338,529
377,489
306,546
335,640
376,1127
312,570
330,715
356,612
379,433
337,471
322,398
317,923
310,588
370,478
317,622
377,534
334,608
338,411
328,597
355,601
356,506
348,555
304,861
379,744
322,735
328,786
346,523
376,711
357,496
375,426
347,534
379,511
334,391
304,471
302,540
365,413
325,549
344,654
328,1328
377,730
326,361
373,765
375,1375
363,451
313,1124
357,429
328,803
368,907
318,711
325,814
332,708
338,376
311,397
372,993
366,759
360,406
337,565
337,802
311,334
367,699
345,698
367,609
321,822
358,739
366,620
319,619
375,434
365,1219
347,553
362,438
350,470
366,535
346,851
378,980
364,1026
374,420
332,477
370,615
333,738
345,681
374,672
362,983
337,604
355,584
350,760
334,757
307,391
360,718
319,415
309,807
358,458
378,575
348,655
357,952
378,706
381,837
349,465
337,998
340,539
345,466
356,578
320,602
322,563
307,839
371,1052
301,399
307,487
334,719
367,521
310,695
325,467
306,386
331,494
370,1120
348,519
370,619
318,367
319,413
353,792
346,662
350,576
376,439
306,389
315,610
370,1170
378,608
363,454
336,564
307,603
320,414
326,874
306,1306
301,461
327,1327
368,468
332,879
302,1012
318,413
378,601
318,374
329,409
331,1080
335,1030
380,589
349,579
312,818
313,574
370,435
332,862
375,400
357,633
353,474
310,1186
366,766
319,439
371,711
334,755
316,816
372,807
339,469
334,719
356,548
378,581
312,520
335,544
357,522
304,565
349,588
356,1281
367,644
363,488
313,597
335,450
353,550
342,717
337,504
367,1040
348,480
333,639
303,595
336,509
323,906
346,465
377,432
315,544
369,503
314,734
335,559
355,624
352,467
367,551
326,505
374,641
359,893
319,482
303,440
344,400
360,442
352,543
360,1177
364,428
320,482
324,709
301,588
310,1305
367,530
343,835
379,647
349,1081
361,526
357,700
355,911
337,640
356,808
340,568
341,752
358,1037
326,384
363,509
373,408
372,412
380,489
341,471
373,816
328,428
318,493
308,506
339,826
346,1184
327,552
328,523
349,1264
321,704
309,509
367,799
335,1119
303,453
349,840
338,400
325,882
319,437
376,601
332,717
363,644
310,559
317,1259
326,521
358,555
322,416
373,587
355,481
344,730
303,431
355,494
311,744
309,1031
379,1189
314,524
351,603
305,489
320,446
361,665
364,560
341,359
353,451
370,821
324,530
343,943
320,665
345,560
356,531
318,510
313,626
367,545
377,502
301,484
361,494
321,500
374,558
360,670
303,1303
341,584
303,673
335,1021
354,1311
363,448
340,504
330,857
377,783
316,939
379,511
376,418
343,403
305,385
371,793
333,682
353,601
358,536
355,1355
376,587
348,976
321,432
331,789
343,550
369,481
308,555
378,757
327,587
360,522
328,495
308,624
326,607
347,1347
362,502
325,701
304,1272
364,787
369,1172
352,480
310,889
308,464
379,744
345,492
308,343
303,424
366,828
379,516
302,704
322,425
375,640
316,551
373,1373
373,506
339,1339
315,429
341,705
300,417
372,1104
330,508
351,698
381,736
325,1143
318,458
312,422
329,446
334,888
369,1027
376,613
316,628
331,405
351,546
322,976
349,779
328,887
299,635
327,589
373,847
375,441
376,882
331,745
324,775
353,1276
373,403
366,471
303,523
317,499
313,951
362,436
359,527
342,978
362,690
343,1343
337,467
341,380
302,374
333,681
359,598
322,350
340,1340
325,676
377,440
369,610
377,800
338,644
302,536
351,627
336,636
302,459
327,772
320,461
347,1064
322,345
359,520
323,370
330,589
365,551
372,443
359,507
354,569
309,354
304,413
358,848
379,540
345,869
378,500
344,529
312,446
375,431
338,558
377,930
337,1071
321,506
357,534
378,802
337,1070
357,660
334,418
318,742
355,529
371,467
324,962
302,738
366,703
348,406
374,481
359,668
339,601
369,567
380,751
310,363
375,466
338,646
315,855
317,375
318,439
346,1346
357,1000
373,407
331,383
320,424
358,929
306,488
365,474
326,1231
309,542
302,513
332,343
369,405
306,400
324,1324
374,688
366,765
329,470
306,1165
371,1062
306,341
306,336
337,424
319,383
312,377
375,669
353,436
377,721
328,416
377,492
366,775
380,493
326,778
344,693
331,394
354,849
362,577
355,888
342,395
337,544
360,538
311,953
335,573
377,483
349,661
346,453
339,367
315,447
325,781
343,745
354,589
344,464
352,845
317,624
306,1306
320,422
325,560
311,607
374,581
357,491
352,783
369,793
321,800
335,696
353,377
366,715
330,685
372,905
355,490
302,499
315,802
340,769
361,815
351,707
325,442
308,429
311,988
314,456
364,1057
351,612
370,589
365,678
357,671
323,775
356,493
303,418
351,1018
343,870
319,594
346,582
321,628
327,616
337,845
316,987
359,631
366,570
365,877
303,1303
340,360
336,423
357,848
322,996
370,557
323,826
326,355
312,552
370,420
309,735
357,517
367,910
358,475
336,740
363,501
343,507
336,993
306,406
379,482
319,439
371,548
376,613
370,1200
345,505
357,1357
351,603
354,908
379,1216
344,628
369,569
362,534
351,431
375,523
312,510
362,506
343,400
339,766
379,1299
328,576
321,373
332,432
371,680
377,487
356,458
348,849
361,379
371,620
357,826
320,768
313,482
328,681
343,772
320,507
312,426
341,586
376,1282
302,588
367,913
305,340
364,613
306,674
349,449
304,507
306,517
310,738
379,656
313,473
373,532
371,445
332,382
310,349
322,494
345,395
352,911
345,410
355,458
316,964
366,372
311,392
305,651
345,937
318,1311
309,1309
370,522
351,732
367,542
319,343
347,686
333,342
337,591
363,1076
338,560
363,439
310,1127
333,439
368,510
310,439
303,461
364,872
375,771
349,865
343,702
332,550
345,554
322,1322
359,1352
307,714
325,479
341,462
351,733
342,627
325,1235
352,695
358,421
310,489
317,435
337,747
349,1019
330,553
355,402
301,923
334,391
308,537
359,408
307,522
353,437
319,661
366,544
355,369
345,387
304,616
308,1308
306,403
375,1014
361,803
377,796
362,994
308,894
324,780
301,545
303,339
376,1135
311,408
380,746
372,1265
352,410
311,518
339,391
330,393
346,615
313,621
364,801
379,866
320,398
332,496
379,898
315,890
307,868
321,783
316,804
310,453
379,758
316,833
314,411
370,504
332,627
347,728
303,919
359,428
308,334
376,551
310,444
361,499
367,414
316,666
380,549
368,761
334,396
347,693
329,676
350,400
303,584
379,478
311,656
375,687
348,625
374,669
369,543
378,496
340,824
358,628
333,453
354,711
336,1256
341,529
368,862
372,1372
344,906
379,993
356,528
373,1055
379,1112
359,415
375,596
316,766
301,335
326,431
363,1099
330,1303
358,435
326,416
336,466
347,713
340,766
335,618
313,908
360,711
360,806
306,386
310,740
379,862
312,555
373,659
358,684
335,396
342,1342
348,472
356,520
312,896
351,643
341,467
324,624
356,449
341,735
305,1105
343,548
305,430
326,424
367,451
324,340
315,353
376,565
361,693
362,756
372,607
331,605
368,777
365,800
372,540
323,493
356,391
312,592
363,907
345,413
313,917
327,473
322,617
378,965
340,636
328,339
369,620
317,632
366,796
303,512
351,663
302,401
311,535
316,539
358,470
366,771
328,440
334,406
319,492
363,448
327,510
308,817
377,737
362,636
328,426
348,453
316,428
354,690
315,391
308,698
367,611
344,1022
371,466
300,579
356,531
312,388
362,542
323,651
376,485
312,564
309,529
327,462
331,677
303,616
331,912
320,358
362,619
348,1348
324,523
329,682
329,384
303,502
370,939
366,434
363,600
323,423
325,574
358,614
321,890
301,436
353,649
353,588
310,681
339,739
375,414
342,369
301,1248
340,691
337,457
348,537
319,1056
360,552
302,770
338,555
377,460
322,586
311,336
329,425
372,463
333,659
356,404
370,744
343,535
302,400
365,1365
329,619
349,486
316,475
359,394
376,485
332,546
347,1069
373,472
327,453
366,641
332,470
354,372
320,418
355,370
354,1354
307,561
356,698
342,684
356,587
301,930
323,678
313,386
322,576
354,1065
309,343
359,492
309,478
364,783
330,393
326,761
352,826
372,638
368,703
339,514
369,572
369,654
347,1231
357,533
342,640
361,620
334,595
314,1307
322,578
332,1009
377,479
308,952
312,442
308,1003
343,415
375,567
349,1349
366,531
316,373
336,708
322,631
308,466
308,529
319,492
374,797
343,855
362,457
349,557
348,372
373,550
365,408
348,1253
362,1362
334,795
372,597
317,806
361,403
302,1085
309,658
318,556
338,799
311,432
304,737
305,538
323,384
343,617
360,763
305,407
319,620
302,567
329,687
375,531
307,591
358,643
329,343
373,441
319,1319
356,676
353,558
320,593
309,1240
339,428
331,1028
352,461
373,483
356,1217
357,425
376,879
335,1050
304,585
357,956
370,599
333,953
304,461
337,399
327,397
338,627
336,540
347,434
378,513
329,570
313,590
362,455
301,885
367,671
313,586
377,630
361,958
315,447
312,406
320,1062
377,464
320,651
360,486
365,438
313,466
323,403
372,465
361,645
364,802
337,1147
375,418
342,465
299,570
359,450
346,717
324,785
326,368
375,1009
334,695
368,588
331,442
343,448
377,474
327,545
361,914
369,658
319,436
367,735
364,670
335,1050
317,438
335,907
307,642
323,666
354,1111
335,823
306,626
377,728
379,698
378,790
303,570
374,646
345,700
300,344
300,609
375,577
318,439
319,575
348,559
380,896
350,686
368,632
310,382
306,838
350,480
347,966
364,746
314,972
335,459
315,580
370,1237
363,601
345,495
309,573
369,422
307,1307
324,534
346,592
334,581
309,487
378,765
309,344
369,955
367,475
366,517
313,347
321,1193
337,440
338,656
307,481
318,545
350,526
300,691
312,516
314,943
351,386
343,752
334,422
322,887
329,452
366,676
316,465
345,1095
360,774
373,1160
351,809
320,590
379,419
312,937
306,331
330,444
315,534
348,714
340,1340
314,489
312,547
362,1278
324,420
315,1315
368,870
311,536
345,482
333,929
321,403
316,535
326,759
359,760
342,674
359,485
329,791
323,556
359,790
349,425
376,1143
364,414
339,1032
367,539
378,612
347,454
314,375
309,912
373,660
351,709
333,494
327,392
341,616
363,1124
346,654
341,426
332,1256
327,836
337,521
347,585
327,380
316,412
359,501
379,598
352,659
353,555
352,460
371,494
310,808
373,698
315,819
327,797
324,618
347,387
323,366
362,396
344,1087
318,562
371,480
374,444
326,875
301,568
334,615
306,317
369,513
374,417
368,601
380,428
358,799
328,472
364,566
375,820
373,394
358,850
361,560
343,1066
374,439
335,431
374,1317
337,648
313,511
310,1310
364,515
350,510
363,655
376,627
340,421
375,408
330,965
322,620
361,694
370,839
329,448
374,472
344,367
355,726
354,1347
328,393
346,652
361,452
355,574
355,655
333,800
304,508
350,494
359,708
354,794
344,506
352,1012
378,442
355,584
319,1099
363,529
303,427
323,329
359,531
347,824
336,657
327,383
379,593
372,526
357,618
337,571
366,523
317,581
341,732
311,975
368,784
321,501
358,1358
368,1283
353,950
363,617
347,791
372,555
330,399
361,620
354,569
358,713
310,785
314,689
301,559
328,601
317,342
359,1080
335,620
325,1137
345,450
379,1379
315,876
377,479
309,770
346,1022
312,391
316,659
360,446
